context_id,source_id,forbidden_term,context_classification,scan_status
G2AD-FORBID-0617,G2Z-DOSSIER-0037,route_score,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0618,G2Z-DOSSIER-0037,JOINT_ROUTE_CLASS,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0619,G2Z-DOSSIER-0037,JRC,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0620,G2Z-DOSSIER-0037,yield,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0621,G2Z-DOSSIER-0037,winner,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0622,G2Z-DOSSIER-0037,detection_probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0623,G2Z-DOSSIER-0037,wet pass probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0624,G2Z-DOSSIER-0037,clogging rate,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0625,G2Z-DOSSIER-0037,time-to-clog,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0626,G2Z-DOSSIER-0037,recovery,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0627,G2Z-DOSSIER-0037,fabrication release,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0628,G2Z-DOSSIER-0037,formula use,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0629,G2Z-DOSSIER-0037,grain-level ingestion,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0630,G2Z-DOSSIER-0038,q_ch weighting,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0631,G2Z-DOSSIER-0038,q_ch*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0632,G2Z-DOSSIER-0038,q_ch*chi*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0633,G2Z-DOSSIER-0038,chi_selected,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0634,G2Z-DOSSIER-0038,route_score,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0635,G2Z-DOSSIER-0038,JOINT_ROUTE_CLASS,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0636,G2Z-DOSSIER-0038,JRC,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0637,G2Z-DOSSIER-0038,yield,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0638,G2Z-DOSSIER-0038,winner,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0639,G2Z-DOSSIER-0038,detection_probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0640,G2Z-DOSSIER-0038,wet pass probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0641,G2Z-DOSSIER-0038,clogging rate,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0642,G2Z-DOSSIER-0038,time-to-clog,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0643,G2Z-DOSSIER-0038,recovery,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0644,G2Z-DOSSIER-0038,fabrication release,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0645,G2Z-DOSSIER-0038,formula use,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0646,G2Z-DOSSIER-0038,grain-level ingestion,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0647,G2Z-DOSSIER-0039,q_ch weighting,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0648,G2Z-DOSSIER-0039,q_ch*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0649,G2Z-DOSSIER-0039,q_ch*chi*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0650,G2Z-DOSSIER-0039,chi_selected,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0651,G2Z-DOSSIER-0039,route_score,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0652,G2Z-DOSSIER-0039,JOINT_ROUTE_CLASS,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0653,G2Z-DOSSIER-0039,JRC,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0654,G2Z-DOSSIER-0039,yield,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0655,G2Z-DOSSIER-0039,winner,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0656,G2Z-DOSSIER-0039,detection_probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0657,G2Z-DOSSIER-0039,wet pass probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0658,G2Z-DOSSIER-0039,clogging rate,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0659,G2Z-DOSSIER-0039,time-to-clog,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0660,G2Z-DOSSIER-0039,recovery,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0661,G2Z-DOSSIER-0039,fabrication release,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0662,G2Z-DOSSIER-0039,formula use,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0663,G2Z-DOSSIER-0039,grain-level ingestion,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0664,G2Z-DOSSIER-0040,q_ch weighting,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0665,G2Z-DOSSIER-0040,q_ch*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0666,G2Z-DOSSIER-0040,q_ch*chi*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0667,G2Z-DOSSIER-0040,chi_selected,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0668,G2Z-DOSSIER-0040,route_score,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0669,G2Z-DOSSIER-0040,JOINT_ROUTE_CLASS,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0670,G2Z-DOSSIER-0040,JRC,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0671,G2Z-DOSSIER-0040,yield,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0672,G2Z-DOSSIER-0040,winner,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0673,G2Z-DOSSIER-0040,detection_probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0674,G2Z-DOSSIER-0040,wet pass probability,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0675,G2Z-DOSSIER-0040,clogging rate,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0676,G2Z-DOSSIER-0040,time-to-clog,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0677,G2Z-DOSSIER-0040,recovery,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0678,G2Z-DOSSIER-0040,fabrication release,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0679,G2Z-DOSSIER-0040,formula use,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0680,G2Z-DOSSIER-0040,grain-level ingestion,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0681,G2Z-DOSSIER-0041,q_ch weighting,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0682,G2Z-DOSSIER-0041,q_ch*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0683,G2Z-DOSSIER-0041,q_ch*chi*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0684,G2Z-DOSSIER-0041,chi_selected,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0685,G2Z-DOSSIER-0041,route_score,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0686,G2Z-DOSSIER-0041,JOINT_ROUTE_CLASS,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0687,G2Z-DOSSIER-0041,JRC,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0688,G2Z-DOSSIER-0041,yield,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0689,G2Z-DOSSIER-0041,winner,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0690,G2Z-DOSSIER-0041,detection_probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0691,G2Z-DOSSIER-0041,wet pass probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0692,G2Z-DOSSIER-0041,clogging rate,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0693,G2Z-DOSSIER-0041,time-to-clog,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0694,G2Z-DOSSIER-0041,recovery,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0695,G2Z-DOSSIER-0041,fabrication release,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0696,G2Z-DOSSIER-0041,formula use,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0697,G2Z-DOSSIER-0041,grain-level ingestion,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0698,G2Z-DOSSIER-0042,q_ch weighting,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0699,G2Z-DOSSIER-0042,q_ch*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0700,G2Z-DOSSIER-0042,q_ch*chi*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0701,G2Z-DOSSIER-0042,chi_selected,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0702,G2Z-DOSSIER-0042,route_score,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0703,G2Z-DOSSIER-0042,JOINT_ROUTE_CLASS,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0704,G2Z-DOSSIER-0042,JRC,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0705,G2Z-DOSSIER-0042,yield,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0706,G2Z-DOSSIER-0042,winner,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0707,G2Z-DOSSIER-0042,detection_probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0708,G2Z-DOSSIER-0042,wet pass probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0709,G2Z-DOSSIER-0042,clogging rate,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0710,G2Z-DOSSIER-0042,time-to-clog,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0711,G2Z-DOSSIER-0042,recovery,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0712,G2Z-DOSSIER-0042,fabrication release,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0713,G2Z-DOSSIER-0042,formula use,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0714,G2Z-DOSSIER-0042,grain-level ingestion,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0715,G2Z-DOSSIER-0043,q_ch weighting,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0716,G2Z-DOSSIER-0043,q_ch*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0717,G2Z-DOSSIER-0043,q_ch*chi*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0718,G2Z-DOSSIER-0043,chi_selected,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0719,G2Z-DOSSIER-0043,route_score,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0720,G2Z-DOSSIER-0043,JOINT_ROUTE_CLASS,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0721,G2Z-DOSSIER-0043,JRC,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0722,G2Z-DOSSIER-0043,yield,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0723,G2Z-DOSSIER-0043,winner,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0724,G2Z-DOSSIER-0043,detection_probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0725,G2Z-DOSSIER-0043,wet pass probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0726,G2Z-DOSSIER-0043,clogging rate,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0727,G2Z-DOSSIER-0043,time-to-clog,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0728,G2Z-DOSSIER-0043,recovery,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0729,G2Z-DOSSIER-0043,fabrication release,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0730,G2Z-DOSSIER-0043,formula use,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0731,G2Z-DOSSIER-0043,grain-level ingestion,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0732,G2Z-DOSSIER-0044,q_ch weighting,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0733,G2Z-DOSSIER-0044,q_ch*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0734,G2Z-DOSSIER-0044,q_ch*chi*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0735,G2Z-DOSSIER-0044,chi_selected,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0736,G2Z-DOSSIER-0044,route_score,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0737,G2Z-DOSSIER-0044,JOINT_ROUTE_CLASS,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0738,G2Z-DOSSIER-0044,JRC,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0739,G2Z-DOSSIER-0044,yield,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0740,G2Z-DOSSIER-0044,winner,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0741,G2Z-DOSSIER-0044,detection_probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0742,G2Z-DOSSIER-0044,wet pass probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0743,G2Z-DOSSIER-0044,clogging rate,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0744,G2Z-DOSSIER-0044,time-to-clog,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0745,G2Z-DOSSIER-0044,recovery,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0746,G2Z-DOSSIER-0044,fabrication release,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0747,G2Z-DOSSIER-0044,formula use,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0748,G2Z-DOSSIER-0044,grain-level ingestion,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0749,G2Z-DOSSIER-0045,q_ch weighting,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0750,G2Z-DOSSIER-0045,q_ch*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0751,G2Z-DOSSIER-0045,q_ch*chi*eta,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0752,G2Z-DOSSIER-0045,chi_selected,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0753,G2Z-DOSSIER-0045,route_score,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0754,G2Z-DOSSIER-0045,JOINT_ROUTE_CLASS,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0755,G2Z-DOSSIER-0045,JRC,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0756,G2Z-DOSSIER-0045,yield,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0757,G2Z-DOSSIER-0045,winner,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0758,G2Z-DOSSIER-0045,detection_probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0759,G2Z-DOSSIER-0045,wet pass probability,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0760,G2Z-DOSSIER-0045,clogging rate,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0761,G2Z-DOSSIER-0045,time-to-clog,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0762,G2Z-DOSSIER-0045,recovery,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0763,G2Z-DOSSIER-0045,fabrication release,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0764,G2Z-DOSSIER-0045,formula use,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0765,G2Z-DOSSIER-0045,grain-level ingestion,REVIEW_CONTEXT_NEEDS_HUMAN_CHECK,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0766,G2Z-DOSSIER-0046,q_ch weighting,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0767,G2Z-DOSSIER-0046,q_ch*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0768,G2Z-DOSSIER-0046,q_ch*chi*eta,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0769,G2Z-DOSSIER-0046,chi_selected,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0770,G2Z-DOSSIER-0046,route_score,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
G2AD-FORBID-0771,G2Z-DOSSIER-0046,JOINT_ROUTE_CLASS,BLOCKED_OR_FIXTURE_CONTEXT_ALLOWED,PASS_ALLOWED_BLOCKED_CONTEXT
